universalis,universalis,universal ,universaliiorem universalem universaliius universaliissimo universaliorum universaliissimi Vniversale universaliora universales universaliibus universalioribus universaliissimam universalissimo universalissimum universaliissimos universaliori universaliissime universaliissimis universalissimarum universalissimas universaliis universaliior universaliiorum universaliiora universaliissimas universalii universalies universalie universaliissimorum universalioris universalissimos universaliiore universaliissimum universaliissima universalissimae universalia universalissimi universaliiores universalissimorum universaliiori universaliissimae universalibus universalissima universaliia universaliores universali universalium universalissime universalissimus universale universaliorem universaliioribus universaliium universaliissimus universalissimis universaliem universalissimam universaliioris universalior universaliissimarum universalis universaliore universalius,3
uomitio,uomitio,uomiti ,vomitio vomitionis vomitioni vomitionem vomitione vomitiones vomitionium vomitionibus,6
urina,urina,urin ,urinas urinarum urina urinae urinam urinis vrinam,5
uterus,uterus,uter ,uterum uteris utere uterus utero uterorum uteros uteri vtero,50
uulcanus,uulcanus,uulcan ,Vulcanus Vulcani Vulcano Vulcanum Vulcanorum Vulcanis Vulcanos ,86
uxor,uxor,uxo ,uxorem uxores uxorum vxorem uxori uxor uxoris uxoribus uxore,68
Valentinus,Valentinus,valentin ,Valentinus Valentini Valentino Valentinum,23
Valerius,Valerius,valer ,Valerius Valerii Valerium Valerio,7
vanitas,vanitas,vanit ,vanitatis vanitas vanitates vanitati vanitate vanitatem vanitatum vanitatibus,7
vanus,vanitas,van ,vana vaniorum vanioris vanissimus vano vaniori vanius vanissimis vanissimos vanas vanissimam vanioribus vanos vaniore vanissimum vanam vanum vanissimi vani vaniorem vanissimo vanus vanissimorum vanae vanissimarum vanissimas vane vanior vanissime vanis vanissimae vanorum vanarum vaniora vanissima vaniores,18
vapor,vapor,vapo ,vaporibus vaporum vaporem vapor vaporis vapores vapos vapori vapore,82
vaporo,vapor,vapor ,vaporata vaporabunt vaporare vaporaturas vaporari vaporatas vaporabimus vaporamus vapores vaporaturus vaporamur vaporature vaporandi vaporatarum vaporandis vaporavit vaporarem vaporat vaporavere vaporatur vaporabamini vaporaveramus vaporanti vaporavissemus vaporavisti vaporares vaporabam vaporere vaporande vaporabuntur vapora vaporavi vaporabaris vaporaverunt vaporabo vaporabat vaporantia vaporantes vaporeris vaporaremini vaporantor vaporandus vaporabatur vaporantur vaporaturam vaporaret vaporatu vaporavisset vaporantem vaporaverit vaporaremus vaporabimini vaporantium vaporaturo vaporaverim vaporant vaporaris vaporantum vaporator vaporandum vaporaveris vaporaverint vaporemini vaporavero vaporabitis vaporaretis vaporabamus vaporabitur vaporarentur vaporent vaporaveratis vaporemur vaporarere vaporandorum vaporatis vaporatum vaporabit vaporamini vaporasse vaporaturos vaporanda vaporaturi vaporatura vaporabor vaporandam vaporabamur vaporaverant vaporavissetis vaporabar vaporaremur vaporatorum vaporareris vaporandas vaporante vaporatote vaporavissem vaporet vaporandos vaporaturae vaporandarum vaporate vaporandae vaporavissent vaporarer vaporaberis vaporor vaporemus vaporaverimus vaporanto vaporatos vaporaveram vaporatam vaporabere vaporabis vaporati vaporavisses vaporabimur vaporatus vaporaveras vaporantibus vaporantis vaporetur vaporabant vaporaturis vaporaverat vaporabas vaporato vaporando vaporaretur vaporabantur vaporentur vaporas vaporabare vaporaturorum vaporabatis vaporavistis vaporaveritis vaporatae vaporem vaporavimus vaporaturarum vaporer vaporo vaporarent vaporaturum vaporans vaporetis,31
varietas,varietas,variet ,varietates varietati varietatis varietatibus varietatum varietate varietas varietatem,55
vasum,vasum,vas ,vasa vaso vasorum vasis vasi vaſa vasum vaſo vaſorum vaſis vaſi vaſum,9
vates,vates,vat ,vate vates vatem vati vatis vatibus vatum,48
vellus,vellus,vell ,vellera Vellus velleribus vellerum velleris vellere vellus velleri,8
vena,vena,ven ,venam venis venarum vena venas venae,84
veneno,venenum,venen ,venenandis venenaveris venener venenabuntur venenaveratis venenaturorum venenaverat venenabas venenavisti venenandas venenante venenaret venenande venenaremini venenabo venenabunt venenentur venenati venenandarum venenantum venenanti venenabatur venenaturae venenaberis venenem venenavero venenaremus venenaturo venenabat venenabor venenaturas venenavisset venenent venenator venenant veneno venenando venenato venenamus venenaveramus venenaretur venenavit venenarent venenavistis venenabantur venenamur venenabamini venenatu venenabamus venenandae venenantor venenabimini venenantis venenatis venenaturarum venenatum venenatarum venenor venenari veneneris venenavissent venenet venenatura venenaremur venenarere venenaverint venenaturus venenatote venenaverit venenabimus venenabimur venenetis venenavisses venenarer venenandi venenandus venenabit venenasse venenatur venenares venenaveritis venenantia venenantibus venenatus venenabam venenatorum venenaturum venenaturos venenabant venenaris venenaverunt venenat venenaveras venenavissemus venenabare venenabar venenetur venenaverant venenare venenaturis venenanda venenabitur venenandam venenavi venenaveram venenature venenatas venena venenatam venenantes venenavere venenantur venenatos venenes venenaturam venenas venenamini venenans venenaretis venenantem venenaverimus venenaverim venenabis venenareris venenavissem venenanto venenata venenabamur venenemini venenere venenemus venenandum venenabaris venenate venenabatis venenavimus venenemur venenavissetis venenabere venenatae venenandos venenabitis venenantium venenaturi venenarem venenandorum venenarentur,5
venenum,venenum,venen ,venena venenorum veneno veneni venenis venenum,119
Venetus,Venetus,venet ,Venetarum Venetis Venetorum Venetus Veneti Veneta Veneto Venetum,11
Venus,Venus,ven ,venerem veneres venere Venus venerum veneribus venus veneri veneris,124
Vergil,Vergil,vergil ,Virgil Virgilius Virgilii Virgilium Virgilio Vergil Vergilius Vergilium Vergilii Vergilio,5
vermiculus,vermiculus,vermicul ,vermiculo vermiculos vermiculis vermicule vermiculus vermiculum vermiculorum vermiculi,13
vermis,vermis,verm ,vermi verme vermibus vermium vermem vermes vermis,79
vertex,vertex,vertex ,vertice verticis verticum verticibus vertices verticem vertici vertex,39
Vesta,Vesta,vest ,Vestae Veſta Veſtae Veſtam Vestam Vesta Vestae,10
vestigium,vestigium,vestigi ,vestigio vestigia vestigiis vestigium vestigiorum vestigii,47
vestis,vestis,vest ,vestis vestibus vestium vesti vestes veste vestem,107
vetus,vetus,vet ,veterius vetii veterrimorum vetiem vetiibus vetera veteriora veteriore veteri veterior vetere vetiis vetiior veterem vetiiora vetium veteris vetiioribus veterioribus veties vetie veteriores vetia veterrimos vetiiori vetiiores veterrimis veterrimam vetiiorum veterrimus veterrimae veterrima veteriori veterrimo veterrimas vetiius veteribus vetiiore vetus veterum veterrimi vetiiorem veterrime veteriorum veteres veterrimarum vetiioris veteriorem veterrimum veterioris,27
via,via,v ,viarum via viis viam viae vias,236
vicinus,vicinus,vicin ,vicinum vicino vicine vicini vicinis vicinus vicinorum vicinos,35
vigor,vigor,vigo ,vigorum vigori vigores vigorem vigor vigoris vigore vigoribus,2
vinculum,vinculum,vincul ,vinculis vinculi vinculum vincula vinculo vinculorum,57
vinum,vinum,vin ,vinis vini vinum vino Vinum vinorum vina,11
violens,violentia,viole ,violentior violeiiori violentissimum violentissime violeiissimorum violentiorem violentissimus violeiissimam violeiis violentissimi violeiissimo violeiissimus violentissimorum violentiore violentem violentissimam violentioris violeiiorem violentns violentiori violentissimos violentissima violentioribus violeii violeie violeiioris violeiissimas violenti violentibus violeiissime violentiorum violeiem violentium violeiius violeies violentia violeiia violentissimis violeiium violeiissimis violentissimae violentum3 violeiissimarum violentiores violeiiores violeium3 violentis violentissimo violeiissima violeiioribus violentes violeiissimi violente violeiibus violeins violentiora violentius violeiior violens violeiiore violeiissimae violeiissimos violentissimas violeiiorum violentissimarum violeiissimum violeiiora,26
violentia,violentia,violent ,violentiae violentiam violentias violentia violentiis violentiarum,3
virgo,virgo,virg ,virgo virgini virgine Virginis virgines virginem virginum virginibus virginis,5
viridis,viridis,virid ,viride viridem viridies viridissimas viridiium viridiissimo viridiior viridiissime viridiiorem viridissimos viridiius virides viridi viridissimarum viridioris viridissime viridiissimi viridissimi viridissimis viridiissimum viridiioribus viridiissimis viridiora viridiori viridia viridibus viridiiores viridiissimos viridius viridiorem viridis viridiore viridiissimorum viridie viridiis viridissimo viridiem viridiissimus viridii viridiiore viridiiorum viridissimam viridiiori viridissimorum viridiia viridiorum viridioribus viridissimum viridiioris viridiiora viridior viridiissima viridissimus viridissima viridiores viridiissimas viridiissimarum viridiissimam viridiissimae viridiibus viridium viridissimae,42
virilis,virilis,viril ,viriliore virilium virilem virilioris viriliissimi virilibus viriliis viriliissime viriliiorem virilissimo viriliiori virilissimae virilissimam virilior virilis viriliissimae virile viriliem virilissimas viriliia viriliissimo viriliibus viriliissimas viriliiorum virilissimum virili viriliorem virilissimorum virilii viriliiores viriliissimus viriliissima virilissime viriliiora viriliorum viriliioribus virilie viriliioris virilissimus viriliori viriliius viriliissimos virilissima viriliium virilia viriliissimis viriliissimarum viriliissimorum virilies viriliores viriliissimum viriles viriliora virilissimis virilissimarum viriliissimam virilioribus viriliiore virilissimi viriliior virilissimos virilius,44
virtus,virtus,virt ,virtus virtutibus virtutum virtutem virtutis virtute virtutes virtuti,540
vis,vis,v ,vim vis VI viris virium viribus vi vires,30
viscera,viscera,viscer ,viscera viscerum visceri viscere visceribus visceris,39
visibilis,visibilis,visibil ,visibiliium visibilissimi visibiles visibiliissimus visibiliissimi visibilissimarum visibilii visibiliissimum visibilius visibiliiorum visibiliiora visibiliissimas visibilem visibiliem visibilissime visibiliis visibiliioribus visibiliissime visibiliissimorum visibilissimam visibile visibiliorem visibiliiores visibiliiori visibilis visibiliores visibilior visibiliorum visibiliissimae visibilissima visibilium visibilibus visibilissimos visibiliissimarum visibiliore visibiliibus visibilioris visibiliioris visibilies visibiliissimo visibiliissimos visibiliissimam visibiliori visibilioribus visibilissimum visibilissimus visibilie visibiliius visibili visibiliia visibiliior visibilissimis visibiliiorem visibilia visibilissimas visibiliora visibilissimorum visibilissimo visibiliissima visibilissimae visibiliiore visibiliissimis,4
vita,vita,vit ,vitam vita vitas vitae vitis vitæ vitarum,54
vitrum,vitrum,vitr ,vitra vitrum vitri vitrorum vitris vitro,125
vitulus,vitulus,vitul ,vitulo vitulis vitulorum vitulos vituli vitule vitulus vitulum Vitulus,3
vivus,vivus,viv ,vivus vivissimo viviore vivissima viviora vivissimarum viviores vivissimi vivi vivissimorum vivioribus viviorum vivius vivas viviori vivissimis vivam viva vivos vivarum viuae vivioris vivae vivissimos vivissimum vive vivissimam vivo vivior vivum vivorum vivissimae viviorem vivissimas vivis vivissimus vivissime,5
vocabulum,vocabulum,vocabul ,vocabulorum vocabulum vocabulo vocabulis vocabula vocabuli,3
volatilis,volatilis,volatil ,volatiliissime volatiliissimos volatiliorum volatilia volatilissimus volatilie volatiliiores volatiliissimum volatiliius volatilissimo volatilissimis volatilissimam volatilissimae volatili volatiliora volatilem volatilissimorum volatiliem volatilioris volatiliiore volatiliiorum volatiliioris volatiliium volatilii volatiles volatiliissimorum volatiliioribus volatiliissimam volatilissimas volatilium volatiliior volatile volatiliiorem volatilioribus volatiliissimus volatilissimos volatiliores volatiliore volatiliiori volatilies volatilius volatiliissimo volatilior volatilissimi volatiliissimis volatilissima volatilis volatiliibus volatilissimum volatilissime volatiliorem volatiliissimas volatilissimarum volatiliissimae volatiliissimarum volatiliis volatiliiora volatiliori volatilibus volatiliissimi volatiliia volatiliissima volatile volatili volatilis volatilium volatilia volatilibus,5
